date,symbol,marketcapname,sector
17-05-2023,CREDITACC,Largecap,Finance
17-05-2023,KPIGREEN,Smallcap,Miscellaneous
17-05-2023,SHAKTIPUMP,Smallcap,FMCG
17-05-2023,ANUP,Smallcap,Industrials
17-05-2023,LINCOLN,Smallcap,Pharmaceuticals
17-05-2023,KSOLVES,Smallcap,I.T
17-05-2023,CYIENT,Midcap,I.T
17-05-2023,SONATSOFTW,Midcap,I.T
17-05-2023,TAJGVK,Smallcap,Services
17-05-2023,RML,Smallcap,Auto
17-05-2023,KUANTUM,Smallcap,Industrials
17-05-2023,EQUITASBNK,Midcap,Bank
17-05-2023,MTARTECH,Midcap,Industrials
17-05-2023,AMIORG,Smallcap,Pharmaceuticals
17-05-2023,UJJIVAN,Midcap,Finance
17-05-2023,VBL,Largecap,FMCG
18-05-2023,BANCOINDIA,Smallcap,Auto
18-05-2023,CHENNPETRO,Midcap,Industrials
18-05-2023,AGI,Midcap,Services
18-05-2023,JINDALSAW,Midcap,Metals
18-05-2023,EIHOTEL,Midcap,Services
18-05-2023,CHOLAHLDNG,Midcap,Finance
18-05-2023,HERCULES,Smallcap,FMCG
18-05-2023,TI,Midcap,FMCG
18-05-2023,FOODSIN,Smallcap,FMCG
18-05-2023,ITDCEM,Smallcap,Realty
18-05-2023,HUHTAMAKI,Smallcap,Services
18-05-2023,MUTHOOTCAP,Smallcap,Finance
18-05-2023,EMUDHRA,Smallcap,I.T
18-05-2023,MANINDS,Smallcap,Metals
18-05-2023,GET&D,Midcap,FMCG
18-05-2023,PRECWIRE,Smallcap,Metals
18-05-2023,AUBANK,Largecap,Bank
18-05-2023,STYLAMIND,Smallcap,Miscellaneous
18-05-2023,ORIENTBELL,Smallcap,Industrials
18-05-2023,CHOICEIN,Smallcap,Finance
18-05-2023,SHAKTIPUMP,Smallcap,FMCG
18-05-2023,ANUP,Smallcap,Industrials
18-05-2023,PAR,Smallcap,Pharmaceuticals
18-05-2023,SOMANYCERA,Smallcap,Industrials
18-05-2023,LINCOLN,Smallcap,Pharmaceuticals
18-05-2023,POWERINDIA,Midcap,FMCG
18-05-2023,KSOLVES,Smallcap,I.T
18-05-2023,APTECHT,Smallcap,I.T
18-05-2023,RKFORGE,Midcap,Industrials
18-05-2023,RML,Smallcap,Auto
18-05-2023,AURIONPRO,Smallcap,I.T
18-05-2023,KUANTUM,Smallcap,Industrials
18-05-2023,GISOLUTION,Smallcap,Finance
18-05-2023,GLOBUSSPR,Smallcap,FMCG
18-05-2023,JUBLINDS,Smallcap,Industrials
18-05-2023,TEGA,Midcap,Industrials
18-05-2023,PRECAM,Smallcap,Auto
18-05-2023,BIGBLOC,Smallcap,Industrials
19-05-2023,BEPL,Smallcap,Oils
19-05-2023,ARVIND,Midcap,Textiles
19-05-2023,HINDOILEXP,Smallcap,Oils
19-05-2023,RAMCOCEM,Largecap,Industrials
19-05-2023,SHREDIGCEM,Smallcap,Industrials
19-05-2023,HUHTAMAKI,Smallcap,Services
19-05-2023,MUTHOOTCAP,Smallcap,Finance
19-05-2023,EMUDHRA,Smallcap,I.T
19-05-2023,CARBORUNIV,Largecap,FMCG
19-05-2023,SYRMA,Midcap,FMCG
19-05-2023,FUSION,Midcap,Finance
19-05-2023,KINGFA,Smallcap,FMCG
19-05-2023,NEWGEN,Midcap,I.T
19-05-2023,ORIENTBELL,Smallcap,Industrials
19-05-2023,SONAMCLOCK,Smallcap,FMCG
19-05-2023,CREDITACC,Largecap,Finance
19-05-2023,MARINE,Smallcap,FMCG
19-05-2023,LINC,Smallcap,Miscellaneous
19-05-2023,PAR,Smallcap,Pharmaceuticals
19-05-2023,KSOLVES,Smallcap,I.T
19-05-2023,MAXHEALTH,Largecap,Pharmaceuticals
19-05-2023,GLENMARK,Largecap,Pharmaceuticals
19-05-2023,RKFORGE,Midcap,Industrials
19-05-2023,DATAMATICS,Smallcap,I.T
19-05-2023,REFEX,Smallcap,Services
19-05-2023,CORDSCABLE,Smallcap,Industrials
19-05-2023,GISOLUTION,Smallcap,Finance
19-05-2023,MANINFRA,Midcap,Realty
19-05-2023,JUBLINDS,Smallcap,Industrials
19-05-2023,MAFANG,Smallcap,Indices
19-05-2023,TEGA,Midcap,Industrials
19-05-2023,RATEGAIN,Midcap,I.T
22-05-2023,BEPL,Smallcap,Oils
22-05-2023,BIRLACABLE,Smallcap,Industrials
22-05-2023,CGPOWER,Largecap,FMCG
22-05-2023,NIITLTD,Smallcap,I.T
22-05-2023,SHREDIGCEM,Smallcap,Industrials
22-05-2023,SDBL,Smallcap,FMCG
22-05-2023,MANINDS,Smallcap,Metals
22-05-2023,SYRMA,Midcap,FMCG
22-05-2023,MEDANTA,Largecap,Pharmaceuticals
22-05-2023,ELGIEQUIP,Midcap,FMCG
22-05-2023,KOKUYOCMLN,Smallcap,Miscellaneous
22-05-2023,NILKAMAL,Smallcap,FMCG
22-05-2023,MASTEK,Midcap,I.T
22-05-2023,MENONBE,Smallcap,Industrials
22-05-2023,KINGFA,Smallcap,FMCG
22-05-2023,TPLPLASTEH,Smallcap,Services
22-05-2023,CHEMBOND,Smallcap,Industrials
22-05-2023,MARINE,Smallcap,FMCG
22-05-2023,SOMANYCERA,Smallcap,Industrials
22-05-2023,MAXHEALTH,Largecap,Pharmaceuticals
22-05-2023,CYIENT,Midcap,I.T
22-05-2023,IZMO,Smallcap,I.T
22-05-2023,AXISCADES,Smallcap,I.T
22-05-2023,AURIONPRO,Smallcap,I.T
22-05-2023,RMCL,Smallcap,FMCG
22-05-2023,INDOTECH,Smallcap,FMCG
22-05-2023,REFEX,Smallcap,Services
22-05-2023,CORDSCABLE,Smallcap,Industrials
22-05-2023,JAIBALAJI,Midcap,Metals
22-05-2023,MANINFRA,Midcap,Realty
22-05-2023,INTELLECT,Midcap,I.T
22-05-2023,VRLLOG,Midcap,Services
23-05-2023,CGPOWER,Largecap,FMCG
23-05-2023,KAJARIACER,Largecap,Industrials
23-05-2023,CHOLAFIN,Largecap,Finance
23-05-2023,ARROWGREEN,Smallcap,FMCG
23-05-2023,DREAMFOLKS,Smallcap,Miscellaneous
23-05-2023,ROTO,Smallcap,FMCG
23-05-2023,FUSION,Midcap,Finance
23-05-2023,KOKUYOCMLN,Smallcap,Miscellaneous
23-05-2023,KINGFA,Smallcap,FMCG
23-05-2023,TPLPLASTEH,Smallcap,Services
23-05-2023,MITTAL,Smallcap,Services
23-05-2023,IOC,Largecap,Industrials
23-05-2023,LINC,Smallcap,Miscellaneous
23-05-2023,TREJHARA,Smallcap,I.T
23-05-2023,MAXHEALTH,Largecap,Pharmaceuticals
23-05-2023,ROUTE,Midcap,I.T
23-05-2023,CERA,Midcap,Industrials
23-05-2023,ASTRAMICRO,Midcap,Telecom
23-05-2023,INDOTECH,Smallcap,FMCG
23-05-2023,VOLTAMP,Midcap,FMCG
23-05-2023,TIIL,Smallcap,Metals
23-05-2023,REFEX,Smallcap,Services
23-05-2023,THANGAMAYL,Smallcap,Miscellaneous
24-05-2023,CHENNPETRO,Midcap,Industrials
24-05-2023,CEATLTD,Midcap,Auto
24-05-2023,SDBL,Smallcap,FMCG
24-05-2023,SHREYANIND,Smallcap,Industrials
24-05-2023,DREAMFOLKS,Smallcap,Miscellaneous
24-05-2023,ROTO,Smallcap,FMCG
24-05-2023,VESUVIUS,Midcap,Industrials
24-05-2023,ELGIEQUIP,Midcap,FMCG
24-05-2023,JASH,Smallcap,FMCG
24-05-2023,ONEPOINT,Smallcap,I.T
24-05-2023,MARSHALL,Smallcap,Industrials
24-05-2023,SOMANYCERA,Smallcap,Industrials
24-05-2023,LINCOLN,Smallcap,Pharmaceuticals
24-05-2023,MAXHEALTH,Largecap,Pharmaceuticals
24-05-2023,ACL,Smallcap,Industrials
24-05-2023,ENGINERSIN,Midcap,Realty
24-05-2023,RMCL,Smallcap,FMCG
24-05-2023,INDOTECH,Smallcap,FMCG
24-05-2023,CIEINDIA,Midcap,Industrials
24-05-2023,TIIL,Smallcap,Metals
24-05-2023,REFEX,Smallcap,Services
24-05-2023,WABAG,Smallcap,FMCG
24-05-2023,TEGA,Midcap,Industrials
25-05-2023,CGPOWER,Largecap,FMCG
25-05-2023,CHENNPETRO,Midcap,Industrials
25-05-2023,HSCL,Midcap,Industrials
25-05-2023,PIXTRANS,Smallcap,FMCG
25-05-2023,EIHOTEL,Midcap,Services
25-05-2023,CEATLTD,Midcap,Auto
25-05-2023,SEMAC,Smallcap,Realty
25-05-2023,ELECON,Midcap,FMCG
25-05-2023,SUDARSCHEM,Smallcap,Industrials
25-05-2023,VENUSPIPES,Smallcap,Metals
25-05-2023,ARROWGREEN,Smallcap,FMCG
25-05-2023,ONWARDTEC,Smallcap,I.T
25-05-2023,PRECWIRE,Smallcap,Metals
25-05-2023,KINGFA,Smallcap,FMCG
25-05-2023,STARCEMENT,Midcap,Industrials
25-05-2023,JITFINFRA,Smallcap,Services
25-05-2023,SERVOTECH,Smallcap,FMCG
25-05-2023,ASHAPURMIN,Smallcap,Industrials
25-05-2023,ASTERDM,Midcap,Pharmaceuticals
25-05-2023,HARDWYN,Smallcap,Services
25-05-2023,CHEMBOND,Smallcap,Industrials
25-05-2023,KPITTECH,Largecap,I.T
25-05-2023,APTECHT,Smallcap,I.T
25-05-2023,RKFORGE,Midcap,Industrials
25-05-2023,INDOTECH,Smallcap,FMCG
25-05-2023,DEEPINDS,Smallcap,Industrials
25-05-2023,JUBLINDS,Smallcap,Industrials
25-05-2023,SCHNEIDER,Midcap,FMCG
25-05-2023,TARC,Smallcap,Realty
25-05-2023,INDIGOPNTS,Midcap,Industrials
25-05-2023,SURYODAY,Smallcap,Bank
25-05-2023,TEGA,Midcap,Industrials
26-05-2023,CGPOWER,Largecap,FMCG
26-05-2023,HINDOILEXP,Smallcap,Oils
26-05-2023,NIITLTD,Smallcap,I.T
26-05-2023,ARROWGREEN,Smallcap,FMCG
26-05-2023,KELLTONTEC,Smallcap,I.T
26-05-2023,KOVAI,Smallcap,Pharmaceuticals
26-05-2023,MASTEK,Midcap,I.T
26-05-2023,MAZDA,Smallcap,FMCG
26-05-2023,JITFINFRA,Smallcap,Services
26-05-2023,MOLDTECH,Smallcap,Industrials
26-05-2023,MANORAMA,Smallcap,FMCG
26-05-2023,NUCLEUS,Smallcap,I.T
26-05-2023,LINC,Smallcap,Miscellaneous
26-05-2023,TREJHARA,Smallcap,I.T
26-05-2023,HINDWAREAP,Smallcap,Services
26-05-2023,INDSWFTLAB,Smallcap,Pharmaceuticals
26-05-2023,APTECHT,Smallcap,I.T
26-05-2023,VOLTAMP,Midcap,FMCG
26-05-2023,AMDIND,Smallcap,Services
26-05-2023,JWL,Midcap,FMCG
26-05-2023,PGEL,Midcap,FMCG
26-05-2023,BECTORFOOD,Midcap,FMCG
26-05-2023,INDIGOPNTS,Midcap,Industrials
26-05-2023,SURYODAY,Smallcap,Bank
26-05-2023,MEDPLUS,Midcap,FMCG
26-05-2023,VRLLOG,Midcap,Services
26-05-2023,VBL,Largecap,FMCG
29-05-2023,BEPL,Smallcap,Oils
29-05-2023,KAJARIACER,Largecap,Industrials
29-05-2023,HIRECT,Smallcap,FMCG
29-05-2023,SMLISUZU,Smallcap,Auto
29-05-2023,HERCULES,Smallcap,FMCG
29-05-2023,SDBL,Smallcap,FMCG
29-05-2023,UGROCAP,Smallcap,Finance
29-05-2023,RAINBOW,Midcap,Pharmaceuticals
29-05-2023,VARDMNPOLY,Smallcap,Textiles
29-05-2023,CENTUM,Smallcap,FMCG
29-05-2023,KELLTONTEC,Smallcap,I.T
29-05-2023,NILKAMAL,Smallcap,FMCG
29-05-2023,MAZDA,Smallcap,FMCG
29-05-2023,IFGLEXPOR,Smallcap,Industrials
29-05-2023,MEDICO,Smallcap,Pharmaceuticals
29-05-2023,HARDWYN,Smallcap,Services
29-05-2023,MARSHALL,Smallcap,Industrials
29-05-2023,NUCLEUS,Smallcap,I.T
29-05-2023,ANMOL,Smallcap,Services
29-05-2023,NDRAUTO,Smallcap,Auto
29-05-2023,ACL,Smallcap,Industrials
29-05-2023,ENGINERSIN,Midcap,Realty
29-05-2023,INDSWFTLAB,Smallcap,Pharmaceuticals
29-05-2023,MAHLIFE,Midcap,Realty
29-05-2023,RKFORGE,Midcap,Industrials
29-05-2023,RML,Smallcap,Auto
29-05-2023,VOLTAMP,Midcap,FMCG
29-05-2023,AMDIND,Smallcap,Services
29-05-2023,ECLERX,Midcap,I.T
29-05-2023,MANAKSIA,Smallcap,Services
29-05-2023,HMVL,Smallcap,Media
29-05-2023,CAREERP,Smallcap,Services
29-05-2023,WABAG,Smallcap,FMCG
29-05-2023,PGEL,Midcap,FMCG
29-05-2023,BECTORFOOD,Midcap,FMCG
29-05-2023,IWEL,Smallcap,Miscellaneous
29-05-2023,GREENLAM,Midcap,Miscellaneous
29-05-2023,INOXWIND,Midcap,FMCG
29-05-2023,BEARDSELL,Smallcap,Services
30-05-2023,FORCEMOT,Smallcap,Auto
30-05-2023,BEPL,Smallcap,Oils
30-05-2023,CGPOWER,Largecap,FMCG
30-05-2023,JINDALSAW,Midcap,Metals
30-05-2023,HUHTAMAKI,Smallcap,Services
30-05-2023,MANINDS,Smallcap,Metals
30-05-2023,SYRMA,Midcap,FMCG
30-05-2023,CENTUM,Smallcap,FMCG
30-05-2023,RAMRAT,Smallcap,Metals
30-05-2023,GEEKAYWIRE,Smallcap,Metals
30-05-2023,ELECTHERM,Smallcap,Metals
30-05-2023,KAMATHOTEL,Smallcap,Services
30-05-2023,VENUSREM,Smallcap,Pharmaceuticals
30-05-2023,MEDICO,Smallcap,Pharmaceuticals
30-05-2023,MARSHALL,Smallcap,Industrials
30-05-2023,SGIL,Smallcap,Industrials
30-05-2023,KRITIKA,Smallcap,Metals
30-05-2023,NUCLEUS,Smallcap,I.T
30-05-2023,UJJIVANSFB,Midcap,Bank
30-05-2023,APTECHT,Smallcap,I.T
30-05-2023,IDFC,Midcap,Finance
30-05-2023,TRIL,Smallcap,FMCG
30-05-2023,ISGEC,Midcap,Realty
30-05-2023,ZENTEC,Midcap,I.T
30-05-2023,PGEL,Midcap,FMCG
30-05-2023,EQUITASBNK,Midcap,Bank
30-05-2023,MAFANG,Smallcap,Indices
30-05-2023,IWEL,Smallcap,Miscellaneous
30-05-2023,MONTECARLO,Smallcap,Textiles
30-05-2023,INOXWIND,Midcap,FMCG
30-05-2023,IDFCFIRSTB,Largecap,Bank
30-05-2023,UJJIVAN,Midcap,Finance
31-05-2023,FORCEMOT,Smallcap,Auto
31-05-2023,BEPL,Smallcap,Oils
31-05-2023,CGPOWER,Largecap,FMCG
31-05-2023,BIRLACORPN,Midcap,Industrials
31-05-2023,JINDALSAW,Midcap,Metals
31-05-2023,TORNTPHARM,Largecap,Pharmaceuticals
31-05-2023,SEMAC,Smallcap,Realty
31-05-2023,PRESSMN,Smallcap,Miscellaneous
31-05-2023,ITDCEM,Smallcap,Realty
31-05-2023,HARIOMPIPE,Smallcap,Metals
31-05-2023,RAINBOW,Midcap,Pharmaceuticals
31-05-2023,VENUSPIPES,Smallcap,Metals
31-05-2023,ARROWGREEN,Smallcap,FMCG
31-05-2023,DREAMFOLKS,Smallcap,Miscellaneous
31-05-2023,FUSION,Midcap,Finance
31-05-2023,KAYNES,Midcap,FMCG
31-05-2023,RAMRAT,Smallcap,Metals
31-05-2023,ELECTHERM,Smallcap,Metals
31-05-2023,KAMATHOTEL,Smallcap,Services
31-05-2023,VENUSREM,Smallcap,Pharmaceuticals
31-05-2023,SANGHVIMOV,Smallcap,Miscellaneous
31-05-2023,BANDHANBNK,Largecap,Bank
31-05-2023,SANDHAR,Smallcap,Auto
31-05-2023,MARSHALL,Smallcap,Industrials
31-05-2023,ARMANFIN,Smallcap,Finance
31-05-2023,ANUP,Smallcap,Industrials
31-05-2023,KPITTECH,Largecap,I.T
31-05-2023,SPANDANA,Midcap,Finance
31-05-2023,UJJIVANSFB,Midcap,Bank
31-05-2023,MAHLIFE,Midcap,Realty
31-05-2023,IZMO,Smallcap,I.T
31-05-2023,IDFC,Midcap,Finance
31-05-2023,INSPIRISYS,Smallcap,I.T
31-05-2023,HILTON,Smallcap,Industrials
31-05-2023,MAGNUM,Smallcap,Industrials
31-05-2023,GRAVITA,Midcap,Metals
31-05-2023,TEGA,Midcap,Industrials
31-05-2023,NH,Largecap,Pharmaceuticals
31-05-2023,BHARATWIRE,Smallcap,Metals
31-05-2023,VBL,Largecap,FMCG
01-06-2023,JINDALSAW,Midcap,Metals
01-06-2023,SWARAJENG,Smallcap,FMCG
01-06-2023,TATAELXSI,Largecap,I.T
01-06-2023,FOODSIN,Smallcap,FMCG
01-06-2023,CANFINHOME,Midcap,Finance
01-06-2023,MUTHOOTCAP,Smallcap,Finance
01-06-2023,SIGIND,Smallcap,Services
01-06-2023,HARIOMPIPE,Smallcap,Metals
01-06-2023,VENUSPIPES,Smallcap,Metals
01-06-2023,MANINDS,Smallcap,Metals
01-06-2023,HIMATSEIDE,Smallcap,Textiles
01-06-2023,CENTUM,Smallcap,FMCG
01-06-2023,ICIL,Midcap,Textiles
01-06-2023,CONTROLPR,Smallcap,I.T
01-06-2023,3MINDIA,Largecap,Miscellaneous
01-06-2023,INDOAMIN,Smallcap,Industrials
01-06-2023,DEVIT,Smallcap,I.T
01-06-2023,SERVOTECH,Smallcap,FMCG
01-06-2023,BIL,Smallcap,FMCG
01-06-2023,NEWGEN,Midcap,I.T
01-06-2023,NRBBEARING,Smallcap,Industrials
01-06-2023,HARDWYN,Smallcap,Services
01-06-2023,CHEMBOND,Smallcap,Industrials
01-06-2023,ARMANFIN,Smallcap,Finance
01-06-2023,ANMOL,Smallcap,Services
01-06-2023,KPITTECH,Largecap,I.T
01-06-2023,ACL,Smallcap,Industrials
01-06-2023,IZMO,Smallcap,I.T
01-06-2023,TIPSINDLTD,Smallcap,Media
01-06-2023,OLECTRA,Midcap,Auto
01-06-2023,DATAMATICS,Smallcap,I.T
01-06-2023,GOKEX,Midcap,FMCG
01-06-2023,RSYSTEMS,Midcap,I.T
01-06-2023,BAFNAPH,Smallcap,Pharmaceuticals
01-06-2023,THANGAMAYL,Smallcap,Miscellaneous
01-06-2023,TDPOWERSYS,Smallcap,FMCG
01-06-2023,WONDERLA,Midcap,Media
01-06-2023,SJS,Smallcap,Auto
01-06-2023,INTELLECT,Midcap,I.T
01-06-2023,ARVSMART,Smallcap,Realty
01-06-2023,SATIN,Smallcap,Finance
01-06-2023,IDFCFIRSTB,Largecap,Bank
01-06-2023,BEARDSELL,Smallcap,Services
01-06-2023,NH,Largecap,Pharmaceuticals
02-06-2023,ELECTCAST,Midcap,Industrials
02-06-2023,SWARAJENG,Smallcap,FMCG
02-06-2023,GRWRHITECH,Smallcap,Services
02-06-2023,ZENSARTECH,Midcap,I.T
02-06-2023,WALCHANNAG,Smallcap,FMCG
02-06-2023,FOODSIN,Smallcap,FMCG
02-06-2023,PRESSMN,Smallcap,Miscellaneous
02-06-2023,ANANTRAJ,Midcap,Realty
02-06-2023,SALZERELEC,Smallcap,FMCG
02-06-2023,ONWARDTEC,Smallcap,I.T
02-06-2023,HITECHGEAR,Smallcap,Auto
02-06-2023,SAFARI,Midcap,FMCG
02-06-2023,KOPRAN,Smallcap,Pharmaceuticals
02-06-2023,INDOAMIN,Smallcap,Industrials
02-06-2023,STARCEMENT,Midcap,Industrials
02-06-2023,JITFINFRA,Smallcap,Services
02-06-2023,MOLDTECH,Smallcap,Industrials
02-06-2023,IFGLEXPOR,Smallcap,Industrials
02-06-2023,SANGHVIMOV,Smallcap,Miscellaneous
02-06-2023,NEWGEN,Midcap,I.T
02-06-2023,SANDHAR,Smallcap,Auto
02-06-2023,HARDWYN,Smallcap,Services
02-06-2023,SGIL,Smallcap,Industrials
02-06-2023,MANORAMA,Smallcap,FMCG
02-06-2023,LINC,Smallcap,Miscellaneous
02-06-2023,ANUP,Smallcap,Industrials
02-06-2023,KPITTECH,Largecap,I.T
02-06-2023,KDDL,Smallcap,FMCG
02-06-2023,ACL,Smallcap,Industrials
02-06-2023,WELCORP,Midcap,Metals
02-06-2023,CYIENT,Midcap,I.T
02-06-2023,IZMO,Smallcap,I.T
02-06-2023,DATAMATICS,Smallcap,I.T
02-06-2023,AURIONPRO,Smallcap,I.T
02-06-2023,RSYSTEMS,Midcap,I.T
02-06-2023,ACE,Midcap,FMCG
02-06-2023,LUMAXTECH,Smallcap,Auto
02-06-2023,CTE,Smallcap,I.T
02-06-2023,PFC,Largecap,Finance
02-06-2023,ASTRAL,Largecap,FMCG
02-06-2023,TIMETECHNO,Smallcap,FMCG
02-06-2023,TITAGARH,Midcap,FMCG
02-06-2023,BAFNAPH,Smallcap,Pharmaceuticals
02-06-2023,GLOBUSSPR,Smallcap,FMCG
02-06-2023,VASCONEQ,Smallcap,Realty
02-06-2023,THANGAMAYL,Smallcap,Miscellaneous
02-06-2023,ZENTEC,Midcap,I.T
02-06-2023,TDPOWERSYS,Smallcap,FMCG
02-06-2023,DODLA,Smallcap,FMCG
02-06-2023,SJS,Smallcap,Auto
02-06-2023,BEARDSELL,Smallcap,Services
02-06-2023,NH,Largecap,Pharmaceuticals
05-06-2023,BANCOINDIA,Smallcap,Auto
05-06-2023,BEPL,Smallcap,Oils
05-06-2023,ELECTCAST,Midcap,Industrials
05-06-2023,HINDOILEXP,Smallcap,Oils
05-06-2023,PENINLAND,Smallcap,Realty
05-06-2023,BANSWRAS,Smallcap,Textiles
05-06-2023,TALBROAUTO,Smallcap,Auto
05-06-2023,STYRENIX,Smallcap,Oils
05-06-2023,SUDARSCHEM,Smallcap,Industrials
05-06-2023,WALCHANNAG,Smallcap,FMCG
05-06-2023,SDBL,Smallcap,FMCG
05-06-2023,HINDCOMPOS,Smallcap,Auto
05-06-2023,UGROCAP,Smallcap,Finance
05-06-2023,VENUSPIPES,Smallcap,Metals
05-06-2023,PITTIENG,Smallcap,FMCG
05-06-2023,ANANTRAJ,Midcap,Realty
05-06-2023,VISHNU,Smallcap,Industrials
05-06-2023,HBLPOWER,Midcap,Miscellaneous
05-06-2023,IGARASHI,Smallcap,Auto
05-06-2023,ONWARDTEC,Smallcap,I.T
05-06-2023,ICIL,Midcap,Textiles
05-06-2023,HITECHGEAR,Smallcap,Auto
05-06-2023,KOKUYOCMLN,Smallcap,Miscellaneous
05-06-2023,MAZDA,Smallcap,FMCG
05-06-2023,KOPRAN,Smallcap,Pharmaceuticals
05-06-2023,MARKSANS,Midcap,Pharmaceuticals
05-06-2023,JITFINFRA,Smallcap,Services
05-06-2023,MATRIMONY,Smallcap,Miscellaneous
05-06-2023,GEEKAYWIRE,Smallcap,Metals
05-06-2023,5PAISA,Smallcap,Services
05-06-2023,IFGLEXPOR,Smallcap,Industrials
05-06-2023,BCONCEPTS,Smallcap,FMCG
05-06-2023,BDL,Largecap,FMCG
05-06-2023,MEGASTAR,Smallcap,FMCG
05-06-2023,GANGAFORGE,Smallcap,Industrials
05-06-2023,CHEMBOND,Smallcap,Industrials
05-06-2023,KRITIKA,Smallcap,Metals
05-06-2023,ANUP,Smallcap,Industrials
05-06-2023,ACL,Smallcap,Industrials
05-06-2023,MAZDOCK,Largecap,Industrials
05-06-2023,MAHLIFE,Midcap,Realty
05-06-2023,AJANTPHARM,Largecap,Pharmaceuticals
05-06-2023,OLECTRA,Midcap,Auto
05-06-2023,DATAMATICS,Smallcap,I.T
05-06-2023,RSYSTEMS,Midcap,I.T
05-06-2023,TORNTPOWER,Largecap,Miscellaneous
05-06-2023,PFC,Largecap,Finance
05-06-2023,AMDIND,Smallcap,Services
05-06-2023,ASTRAL,Largecap,FMCG
05-06-2023,SRHHYPOLTD,Smallcap,Industrials
05-06-2023,KOLTEPATIL,Smallcap,Realty
05-06-2023,ECLERX,Midcap,I.T
05-06-2023,MANAKSIA,Smallcap,Services
05-06-2023,BAFNAPH,Smallcap,Pharmaceuticals
05-06-2023,SOMICONVEY,Smallcap,FMCG
05-06-2023,THANGAMAYL,Smallcap,Miscellaneous
05-06-2023,GRAVITA,Midcap,Metals
05-06-2023,RPPINFRA,Smallcap,Realty
05-06-2023,ZENTEC,Midcap,I.T
05-06-2023,TDPOWERSYS,Smallcap,FMCG
05-06-2023,CRAFTSMAN,Midcap,Auto
05-06-2023,SURYODAY,Smallcap,Bank
05-06-2023,MAFANG,Smallcap,Indices
05-06-2023,JPOLYINVST,Smallcap,Finance
05-06-2023,WONDERLA,Midcap,Media
05-06-2023,SJS,Smallcap,Auto
05-06-2023,BEARDSELL,Smallcap,Services
05-06-2023,LSIL,Midcap,FMCG
06-06-2023,ASIANHOTNR,Smallcap,Services
06-06-2023,BEL,Largecap,FMCG
06-06-2023,BEPL,Smallcap,Oils
06-06-2023,SAKSOFT,Smallcap,I.T
06-06-2023,ELECTCAST,Midcap,Industrials
06-06-2023,HINDOILEXP,Smallcap,Oils
06-06-2023,PENINLAND,Smallcap,Realty
06-06-2023,STYRENIX,Smallcap,Oils
06-06-2023,SUDARSCHEM,Smallcap,Industrials
06-06-2023,SDBL,Smallcap,FMCG
06-06-2023,DHANUKA,Smallcap,Industrials
06-06-2023,ANANTRAJ,Midcap,Realty
06-06-2023,HBLPOWER,Midcap,Miscellaneous
06-06-2023,ADFFOODS,Smallcap,FMCG
06-06-2023,MUNJALSHOW,Smallcap,Auto
06-06-2023,RAMRAT,Smallcap,Metals
06-06-2023,WANBURY,Smallcap,Pharmaceuticals
06-06-2023,STARCEMENT,Midcap,Industrials
06-06-2023,JITFINFRA,Smallcap,Services
06-06-2023,GEEKAYWIRE,Smallcap,Metals
06-06-2023,CAPACITE,Smallcap,Realty
06-06-2023,STYLAMIND,Smallcap,Miscellaneous
06-06-2023,ICEMAKE,Smallcap,FMCG
06-06-2023,SINTERCOM,Smallcap,Auto
06-06-2023,BDL,Largecap,FMCG
06-06-2023,GENUSPOWER,Midcap,FMCG
06-06-2023,GANGAFORGE,Smallcap,Industrials
06-06-2023,SGIL,Smallcap,Industrials
06-06-2023,IRISDOREME,Smallcap,Textiles
06-06-2023,NUCLEUS,Smallcap,I.T
06-06-2023,DCI,Smallcap,Services
06-06-2023,MAZDOCK,Largecap,Industrials
06-06-2023,AJANTPHARM,Largecap,Pharmaceuticals
06-06-2023,IDFC,Midcap,Finance
06-06-2023,AURIONPRO,Smallcap,I.T
06-06-2023,TORNTPOWER,Largecap,Miscellaneous
06-06-2023,SMSPHARMA,Smallcap,Pharmaceuticals
06-06-2023,ASTRAL,Largecap,FMCG
06-06-2023,MAANALU,Smallcap,Metals
06-06-2023,BRIGADE,Midcap,Realty
06-06-2023,SOMICONVEY,Smallcap,FMCG
06-06-2023,MANINFRA,Midcap,Realty
06-06-2023,THOMASCOTT,Smallcap,Textiles
06-06-2023,TARC,Smallcap,Realty
06-06-2023,CRAFTSMAN,Midcap,Auto
06-06-2023,NATHBIOGEN,Smallcap,Miscellaneous
06-06-2023,WONDERLA,Midcap,Media
06-06-2023,SHARDACROP,Smallcap,Industrials
06-06-2023,GREENLAM,Midcap,Miscellaneous
07-06-2023,TATAMTRDVR,Largecap,Auto
07-06-2023,ASIANHOTNR,Smallcap,Services
07-06-2023,XPROINDIA,Smallcap,FMCG
07-06-2023,FORCEMOT,Smallcap,Auto
07-06-2023,WHEELS,Smallcap,Auto
07-06-2023,CRISIL,Largecap,Miscellaneous
07-06-2023,HINDPETRO,Largecap,Industrials
07-06-2023,OILCOUNTUB,Smallcap,Metals
07-06-2023,BIRLACORPN,Midcap,Industrials
07-06-2023,SWARAJENG,Smallcap,FMCG
07-06-2023,TATAMOTORS,Largecap,Auto
07-06-2023,BRITANNIA,Largecap,FMCG
07-06-2023,PHOENIXLTD,Largecap,Realty
07-06-2023,ITDCEM,Smallcap,Realty
